

秒播央视,#genre#
TVB翡翠劇集,http://iptv.4666888.xyz/iptv2A.php?id=33
澳視澳門,http://iptv.4666888.xyz/iptv2A.php?id=41
TVBS新聞,http://iptv.4666888.xyz/iptv2A.php?id=43
非凡直播,http://iptv.4666888.xyz/iptv2A.php?id=44
民视,http://iptv.4666888.xyz/iptv2A.php?id=55
華藝中文,http://iptv.4666888.xyz/iptv2A.php?id=37
爱奇艺,http://iptv.4666888.xyz/iptv2A.php?id=21
臺灣戲劇,http://iptv.4666888.xyz/iptv2A.php?id=42
EYE戏剧,http://iptv.4666888.xyz/iptv2A.php?id=56
緯來電影,http://iptv.4666888.xyz/iptv2A.php?id=40
東森电影,http://iptv.4666888.xyz/iptv2A.php?id=48
龍華电影,http://iptv.4666888.xyz/iptv2A.php?id=45
民視綜藝,http://iptv.4666888.xyz/iptv2A.php?id=46
TVBS精采,http://iptv.4666888.xyz/iptv2A.php?id=47

咪咕,#genre#
CCTV-01咪咕,http://go.bkpcp.top/mg/cctv1
CCTV-01咪咕,http://j.s.bkpcp.top/jj/cctv1
CCTV-01咪咕,http://t.061899.xyz/tl/tl.php?id=cctv1
CCTV-02咪咕,http://go.bkpcp.top/mg/cctv2
CCTV-02咪咕,http://j.s.bkpcp.top/jj/cctv2
CCTV-02咪咕,http://t.061899.xyz/tl/tl.php?id=cctv2
CCTV-03咪咕,http://go.bkpcp.top/mg/cctv3
CCTV-03咪咕,http://j.s.bkpcp.top/jj/cctv3
CCTV-03咪咕,http://t.061899.xyz/tl/tl.php?id=cctv3
CCTV-04咪咕,http://go.bkpcp.top/mg/cctv4
CCTV-04咪咕,http://j.s.bkpcp.top/jj/cctv4
CCTV-04咪咕,http://t.061899.xyz/tl/tl.php?id=cctv4
CCTV-05咪咕,http://go.bkpcp.top/mg/cctv5
CCTV-05咪咕,http://j.s.bkpcp.top/jj/cctv5
CCTV-05咪咕,http://t.061899.xyz/tl/tl.php?id=cctv5
CCTV-06咪咕,http://go.bkpcp.top/mg/cctv6
CCTV-06咪咕,http://j.s.bkpcp.top/jj/cctv6
CCTV-06咪咕,http://t.061899.xyz/tl/tl.php?id=cctv6
CCTV-07咪咕,http://go.bkpcp.top/mg/cctv7
CCTV-07咪咕,http://j.s.bkpcp.top/jj/cctv7
CCTV-07咪咕,http://t.061899.xyz/tl/tl.php?id=cctv7
CCTV-08咪咕,http://go.bkpcp.top/mg/cctv8
CCTV-08咪咕,http://j.s.bkpcp.top/jj/cctv8
CCTV-08咪咕,http://t.061899.xyz/tl/tl.php?id=cctv8
CCTV-09咪咕,http://go.bkpcp.top/mg/cctv9
CCTV-09咪咕,http://j.s.bkpcp.top/jj/cctv9
CCTV-09咪咕,http://t.061899.xyz/tl/tl.php?id=cctv9
CCTV-10咪咕,http://go.bkpcp.top/mg/cctv10
CCTV-10咪咕,http://j.s.bkpcp.top/jj/cctv10
CCTV-10咪咕,http://t.061899.xyz/tl/tl.php?id=cctv10
CCTV-11咪咕,http://go.bkpcp.top/mg/cctv11
CCTV-11咪咕,http://j.s.bkpcp.top/jj/cctv11
CCTV-11咪咕,http://t.061899.xyz/tl/tl.php?id=cctv11
CCTV-12咪咕,http://go.bkpcp.top/mg/cctv12
CCTV-12咪咕,http://j.s.bkpcp.top/jj/cctv12
CCTV-12咪咕,http://t.061899.xyz/tl/tl.php?id=cctv12
CCTV-13咪咕,http://go.bkpcp.top/mg/cctv13
CCTV-13咪咕,http://j.s.bkpcp.top/jj/cctv13
CCTV-13咪咕,http://t.061899.xyz/tl/tl.php?id=cctv13
CCTV-14咪咕,http://go.bkpcp.top/mg/cctv14
CCTV-14咪咕,http://j.s.bkpcp.top/jj/cctv14
CCTV-14咪咕,http://t.061899.xyz/tl/tl.php?id=cctv14
CCTV-15咪咕,http://go.bkpcp.top/mg/cctv15
CCTV-15咪咕,http://j.s.bkpcp.top/jj/cctv15
CCTV-15咪咕,http://t.061899.xyz/tl/tl.php?id=cctv15
CCTV-16咪咕,http://go.bkpcp.top/mg/cctv16
CCTV-16咪咕,http://j.s.bkpcp.top/jj/cctv16
CCTV-16咪咕,http://t.061899.xyz/tl/tl.php?id=cctv16
CCTV-17咪咕,http://go.bkpcp.top/mg/cctv17
CCTV-17咪咕,http://j.s.bkpcp.top/jj/cctv17
CCTV-17咪咕,http://t.061899.xyz/tl/tl.php?id=cctv17
CCTV-5+咪咕,http://go.bkpcp.top/mg/cctv5p
CCTV-5+咪咕,http://j.s.bkpcp.top/jj/cctv5p
CCTV-5+咪咕,http://t.061899.xyz/tl/tl.php?id=cctv5p
CETV-01,http://m.061899.xyz/mg/cetv1
CETV-02,http://m.061899.xyz/mg/cetv2
CETV-04,http://m.061899.xyz/mg/cetv4
CGTN-法咪咕,http://go.bkpcp.top/mg/cgtnf
CGTN-法咪咕,http://j.s.bkpcp.top/jj/cgtnf
CGTN-西咪咕,http://go.bkpcp.top/mg/cgtne
CGTN-西咪咕,http://j.s.bkpcp.top/jj/cgtne
CGTN-阿咪咕,http://go.bkpcp.top/mg/cgtna
CGTN-阿咪咕,http://j.s.bkpcp.top/jj/cgtna
CGTN俄语,https://0472.org/hls/cgtne.m3u8
CGTN英语,https://english-livebkali.cgtn.com/live/encgtn.m3u8
CGTN记录,https://english-livebkali.cgtn.com/live/doccgtn.m3u8



🍓重庆,#genre#
重庆新闻,http://home.scanflove.com:7788/rtp/235.254.196.199:7980
重庆影视,http://home.scanflove.com:7788/rtp/235.254.198.180:7980
重庆社会与法,http://home.scanflove.com:7788/rtp/235.254.198.181:7980
重庆红岩文化,http://home.scanflove.com:7788/rtp/235.254.198.182:7980
重庆文体娱乐,http://home.scanflove.com:7788/rtp/235.254.198.187:7980
重庆新农村,http://home.scanflove.com:7788/rtp/235.254.198.186:7980
重庆社会与法,http://home.scanflove.com:7788/rtp/235.254.196.210:1112
重庆红叶,http://home.scanflove.com:7788/rtp/235.254.196.215:1132
重庆汽摩,http://home.scanflove.com:7788/rtp/235.254.196.221:1156
重庆新闻|澜露直播,http://8.138.7.223/tv/cbg.php?id=3
重庆新闻,http://8.138.7.223/tv/cbg2.php
巴南,http://live.cqbntv.com/bnmc/tv0709.m3u8
璧山,http://222.179.42.129:8181/hls1.m3u8
涪陵电视台|澜露直播,http://183.64.215.48:1002/1.m3u8
合川电视台|澜露直播,https://yypull.cbg.cn/applive/hechuantv1/playlist.m3u8
梁平综合|澜露直播,https://yypull.cbg.cn/applive/lplive01/playlist.m3u8
荣昌综合|澜露直播,http://183.64.181.25:40023/rongchang01.m3u8
铜梁综合|澜露直播,https://tlpc01.cqliving.com/ch1.m3u8
铜梁综合|澜露直播,http://183.64.174.171:40123/ch1.m3u8
潼南综合|澜露直播,http://183.230.184.51:65500/tntv1.m3u8
武隆综合|澜露直播,https://yypull.cbg.cn/applive/wltvzh/playlist.m3u8
万盛综合|澜露直播,https://yypull.cbg.cn/applive/wslive01/playlist.m3u8
永川综合|澜露直播,https://yypull.cbg.cn/applive/yctv01/playlist.m3u8
酉阳综合|澜露直播,https://yypull.cbg.cn/applive/youytv01/playlist.m3u8
忠县综合|澜露直播,https://yypull.cbg.cn/applive/zxtv2/playlist.m3u8
🍹斗鱼,#genre#
1905a,http://xxwx.yoesun.com/xxw/1905电影网.php?id=1905
1905b,http://xxwx.yoesun.com/xxw/1905电影网.php?id=1905b
CCTV-6,http://xxwx.yoesun.com/xxw/1905电影网.php?id=cctv6
1905环球经典,http://8.138.7.223/tv/1905.php?id=LIVE8J4LTCXPI7QJ5
1905国内电影,http://8.138.7.223/tv/1905.php?id=LIVEOYY31H24H48NE
CCTV6,http://8.138.7.223/tv/1905.php?id=LIVE28XN12SUI4GWG
1905电影网,http://php.jdshipin.com:8880/1905.php?id=1905dy
邵氏电影,http://feilong123.vip/409990236/tvss.php?id=ssdy
邵氏武侠,http://feilong123.vip/409990236/tvss.php?id=sswx
邵氏动作,http://feilong123.vip/409990236/tvss.php?id=ssdz
邵氏喜剧,http://feilong123.vip/409990236/tvss.php?id=ssxj
邵氏动作,http://38.75.136.137:98/gslb/dsdqpub/lbssdz.m3u8?auth=testpub
邵氏喜剧,http://38.75.136.137:98/gslb/dsdqpub/lbssxj.m3u8?auth=testpub
邵氏电影,http://38.75.136.137:98/gslb/dsdqpub/lbssdy.m3u8?auth=testpub
邵氏武侠,http://38.75.136.137:98/gslb/dsdqpub/lbsswx.m3u8?auth=testpub
一起看港剧,https://live.ottiptv.cc/douyu/5261342
港剧天地,https://live.ottiptv.cc/douyu/4290711
奇光港剧,https://live.ottiptv.cc/douyu/11849873
经典邵氏,https://live.ottiptv.cc/douyu/4246519
奇光剧场,https://live.ottiptv.cc/douyu/8009547
斗鱼港剧,https://live.ottiptv.cc/douyu/9548850
橙记港剧,https://live.ottiptv.cc/douyu/4549169
小毅主播e,https://live.ottiptv.cc/douyu/11851549
小毅主播q,https://live.ottiptv.cc/douyu/6906628
怡宝妹妹丶,https://live.ottiptv.cc/douyu/434971
奇光主播q,https://live.ottiptv.cc/douyu/12560807
冰冰,https://live.ottiptv.cc/douyu/74374
🥦明星huya,#genre#
刘德华电影,https://live.ottiptv.cc/huya/11342424
古天乐电影,https://live.ottiptv.cc/huya/29982675
李连杰电影,https://live.ottiptv.cc/huya/11342390
甄子丹电影,https://live.ottiptv.cc/huya/11352935
狄仁杰系列,https://live.ottiptv.cc/huya/30080229
沈腾电影,https://live.ottiptv.cc/huya/11601968
黄渤电影,https://live.ottiptv.cc/huya/11352876
强森电影,https://live.ottiptv.cc/huya/21059581
王晶电影,https://live.ottiptv.cc/huya/11602058
金庸武侠,https://live.ottiptv.cc/huya/11342435
功夫电影,https://live.ottiptv.cc/huya/11352941
贺岁电影,https://live.ottiptv.cc/huya/11601986
嫣然影厅频道,https://live.ottiptv.cc/huya/11601977
女神系列频道,https://live.ottiptv.cc/huya/11336571
经典女神频道,https://live.ottiptv.cc/huya/11352909
许氏三杰频道,https://live.ottiptv.cc/huya/11602033
经典港片频道,https://live.ottiptv.cc/huya/11352965
镖行天下频道,https://live.ottiptv.cc/huya/11352969
蘑菇影厅频道,https://live.ottiptv.cc/huya/11601981
搞笑恐怖频道,https://live.ottiptv.cc/huya/11601960
死神来了频道,https://live.ottiptv.cc/huya/11352903
月儿怀旧,https://live.ottiptv.cc/douyu/1023277
月儿音乐喵,https://live.ottiptv.cc/douyu/3870925
月儿港剧1,https://live.ottiptv.cc/douyu/5261342
月儿港剧2,https://live.ottiptv.cc/douyu/4290711
月儿港剧3,https://live.ottiptv.cc/douyu/11849873
经典剧场,https://live.ottiptv.cc/douyu/4246519
怀旧经典,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_1628726667_10916847426/recording_20251214170059-L1_21_8303.m3u8
崇明功夫台,http://cfss.cc/cdn/yy/1509875053.flv

🍉虎牙111,#genre#
电影_星爷,http://111.170.156.74:3344/轮播/huya/hy.php?id=11342412
电影_英叔,http://111.170.156.74:3344/轮播/huya/hy.php?id=11342421
电影_发哥,http://111.170.156.74:3344/轮播/huya/hy.php?id=11342387
电影_成龙,http://111.170.156.74:3344/轮播/huya/hy.php?id=11342386
电影_王晶,http://111.170.156.74:3344/轮播/huya/hy.php?id=11602058
电影_沈腾,http://111.170.156.74:3344/轮播/huya/hy.php?id=11601968
电影_黄渤,http://111.170.156.74:3344/轮播/huya/hy.php?id=11352876
电影_武侠,http://111.170.156.74:3344/轮播/huya/hy.php?id=11342427
电影_警匪,http://111.170.156.74:3344/轮播/huya/hy.php?id=11352886
电影_罪犯,http://111.170.156.74:3344/轮播/huya/hy.php?id=11352962
电影_枪战,http://111.170.156.74:3344/轮播/huya/hy.php?id=21059579
电影_谍战,http://111.170.156.74:3344/轮播/huya/hy.php?id=21059585
电影_喜剧,http://111.170.156.74:3344/轮播/huya/hy.php?id=11352877
电影_港片,http://111.170.156.74:3344/轮播/huya/hy.php?id=11602043
电影_国产,http://111.170.156.74:3344/轮播/huya/hy.php?id=11352973
电影_周星星,http://111.170.156.74:3344/轮播/huya/hy.php?id=11336587
电影_李连杰,http://111.170.156.74:3344/轮播/huya/hy.php?id=11342390
电影_洪金宝,http://111.170.156.74:3344/轮播/huya/hy.php?id=11279251
电影_梁家辉,http://111.170.156.74:3344/轮播/huya/hy.php?id=11342429
电影_许冠英,http://111.170.156.74:3344/轮播/huya/hy.php?id=11601972
电影_刘德华,http://111.170.156.74:3344/轮播/huya/hy.php?id=11342424
电影_斯坦森,http://111.170.156.74:3344/轮播/huya/hy.php?id=21059588
电影_八点档,http://111.170.156.74:3344/轮播/huya/hy.php?id=880261
电影_贺岁片,http://111.170.156.74:3344/轮播/huya/hy.php?id=11601986
电影_功夫片,http://111.170.156.74:3344/轮播/huya/hy.php?id=11352941
电影_黑帮片,http://111.170.156.74:3344/轮播/huya/hy.php?id=11336719
电影_丧尸片,http://111.170.156.74:3344/轮播/huya/hy.php?id=21059578
电影_灾难片,http://111.170.156.74:3344/轮播/huya/hy.php?id=11602075
电影_谍战片,http://111.170.156.74:3344/轮播/huya/hy.php?id=21059587
电影_战争片,http://111.170.156.74:3344/轮播/huya/hy.php?id=21059574
电影_犯罪片,http://111.170.156.74:3344/轮播/huya/hy.php?id=11352974
电影_古装片,http://111.170.156.74:3344/轮播/huya/hy.php?id=11336590
电影_高分动作,http://111.170.156.74:3344/轮播/huya/hy.php?id=11352884
电影_动作电影,http://111.170.156.74:3344/轮播/huya/hy.php?id=11602077
电影_搞笑喜剧,http://111.170.156.74:3344/轮播/huya/hy.php?id=11342423
电影_喜剧专场,http://111.170.156.74:3344/轮播/huya/hy.php?id=11602044
虎牙_邵氏,http://111.170.156.74:3344/轮播/huya/hy.php?id=11342435
虎牙_硬汉,http://111.170.156.74:3344/轮播/huya/hy.php?id=29465873
